114088 20270.7 77825.5 72428.4 99577.5 65984.7 102596 10879.8 72292.4 115187 83943.3
47819.9 63167.4 35942.4 2277.35 12628.7 62473.6 72023.6 88984.4 38336.9 101069 112955
14302.3 89367.3 100458 120767 118985 117688 121245 97400.1 113844 111571 117672
67908.3 60238.1 93488.2 10131.8 39073.3 104369 82425.3 30499.5 64551.2 6484.04 93667.9
100495 8762.39 106298 39207 80787 71520.9 77545 58094.6 60714.3 91848.2 23700.8
37411 88854.1 18924.3 31338 86337.5 116325 21420.8 74147.3 110236 89330.1 10624.2
79963.3 99463 49698.6 60571.2 58127.1 80199.1 1361.24 64612.1 50105.9 101857 73375.5
32642.4 17302.7 30401.3 104164 94848.7 88496.9 41117.5 62935.8 112199 78529.5 28028.7
7361.9 109869 114367 123688 7528.22 64753.4 110163 96859.3 75378.6 66365.5 72561.2
1316.02 3175.59 6927.09 81516.1 4537.82 71540.2 7860.82 106396 21154.6 40504.2 123699
51556.9 20907.3 94786.8 16292.7 62025.8 33961.4 4730.27 16794.2 61991.2 12093.2 2901.61
52597.3 12020.4 10430.8 117352 122185 107291 68969.1 64789.2 56091.2 70286.1 67965.8
63019.3 28041.1 72504.6 10798.3 35902.9 55139.1 31953.9 76408.1 55077.3 83511.8 97316.4
26103 99805.5 35581.1 60065.4 104537 52376.3 122058 116631 55278.9 50893.7 4890.21
65710.7 44484.2 3313.88 49240.8 113454 68104.1 105333 59979.3 12308.7 44591.1 88021.3
84814.4 55390.4 163.075 16192.3 87345.3 76572.2 71270.6 47096 50127.4 97374.5 23140.4
85709.5 33678.8 3916.01 14324.7 31975.2 120548 69604.6 82869.9 1677.02 11554.2 3592.99
4991.9 60795.9 117048 73097 42367.7 53266.4 85406.7 86959.8 17526.6 46459.9 18589.1
17690.6 62653.2 105935 94263.8 10162.6 29270.3 20630.1 107538 52411.7 106341 17455.8
56328.7 120666 49432 53115.5 66509.7 8540.81 54793.5 78064.8 12134.8 59786.4 15099.6
5421.94 9122.23 57468.4 58689.3 94530 20667 76216.9 17228.7 39257.1 93908.5 79883
21431.4 64411.2 90046.6 50702.7 85042.3 73823.6 103115 67621.7 91280.4 35682.9 64526.8
16951.3 88799.3 7275.36 25493.1 19831.7 85341.2 37628.9 79619.1 100442 43051.8 88742.3
34149 101742 59511.1 54817.1 54197.9 76740.9 94075.2 24345.3 32862.7 115508 88757.5
122910 42449.1 50038.6 72972.7 21803.3 117661 40492 57487.2 58427 57444.3 22525.4
65703.4 82938.4 42358.1 27283.4 120568 121978 3964.11 39859 86959.3 38114.1 17840.1
22709.3 92932.2 72039 99451.2 63246.2 96385.3 8552.67 54992.7 61381.7 7701.78 97442.8
111421 80675.5 119247 105322 121169 52973.2 39987.4 54851.7 75499.6 105692 14029
117859 9214.06 10836.2 116076 13179.2 50696.3 79273.8 51294.3 68537.3 101984 20465.4
16815.2 77674.1 83712.6 113201 86227.8 14944.1 50822 93930.6 112388 38482.1 50845
107874 20042.5 48252.4 37085.9 60030.9 103105 112586 41961.5 117135 106684 51176.6
4210.16 98998.4 64356.7 54907.4 54511.1 115652 123446 32734 12356.3 16499.8 110409
96069.9 5940.08 72875.8 111015 56763.1 43045.3 99641.7 95246.2 93891.3 83754.4 115290
18382.5 120841 51559.5 121489 109667 93522 114863 92589.4 20937.4 119074 67826.6
85295.1 50219.9 122339 77186 49904.5 31311.6 89543.3 66405.3 17959.6 61852 72346.4
90836.5 49105.8 5348.3 10120.6 24986.4 100596 104013 108742 92124.1 122396 105822
19922.4 120124 91727.4 113445 111225 60555.6 10621.6 106538 4621.1 95917.8 32996.4
3198.63 49342.7 82902 34511.2 15124.8 25546.1 52471.8 76977.9 97893.5 19547.2 2322.55
103243 29668.8 27309.9 80077.2 9920.47 12290.6 48440.2 8555.64 118114 68363.6 4918.24
86079.9 58047.8 116144 22874.3 68670.5 98920.8 27496.4 40827.1 8156.14 30696.1 90170.7
91059.1 65208.3 105297 116606 117681 58513.3 90738.6 13467.1 60836.8 70220.3 43136.9
88147.8 26536.3 53058.4 100439 74977.5 61615 94791.8 19579.9 66534.2 57110.6 77628.8
58917.4 79985.9 22538.1 34077.1 107483 63366.2 42234.3 14418.3 29775.8 9532.26 79627.6
11311.2 2377.38 73547.5 69825.5 93117 87015.7 6901.19 39576.1 6391.42 95050 66113.5
59450.8 71728.2 17329.8 121067 42758.9 36910.8 63839.9 99870.5 114541 122758 56095.3
13317.4 33074.3 39817.5 76684.6 75309.6 54236.7 106461 84842.8 10103.2 117774 87221.2
83651.7 63837.9 56577 46906.2 70740.1 96154.2 53298.6 42028.9 38506.5 112750 113758
55837.4 110056 32755.9 92749.1 50134.7 8865.28 83528.5 49131.9 64961.5 96846.9 82207.2
104780 49770.4 33755.6 35255.6 32470.6 118599 45359.8 26483 82059.4 5250.31 90321.8
14875.3 52157.5 37300.8 111030 105457 79330.7 25775.9 94446.4 69327.6 81614.2 80741.3
102085 50602.2 7114.92 110951 10369.5 56247.8 52151.2 107217 14693.8 33170.1 33226.7
48450.4 68426.7 65698.2 43288.6 113787 92182.2 1586.92 119039 58742.9 16463.2 47435.2
96044.6 3732.59 29131.2 51614.1 29509.5 123579 120943 111125 80558.8 99266.2 37965.7
87674.7 86455.9 48336.3 20161.4 14846 31792.6 34856.2 48017.1 65020.2 83307.6 116445
6957.31 2835.13 106471 99140.5 4423.06 101749 34122.2 20887.3 25422.8 6405.69 24620.9
54554.9 58020.8 54131.3 54372.4 55202.4 41494.9 11170 30707.5 79461.6 98845.8 117164
4036.74 119008 8249.2 35830.3 30103.2 56267.3 100852 113412 48950.9 107810 116248
31660.9 83189.2 120672 9648.48 117312 17798.2 35072.2 123719 42420.1 89628.2 57978.8
96552.4 20239.4 113182 14286.1 31410.5 20128.5 93748.8 6495.08 13531.7 97786.5 1742.08
21781.9 9855.67 31846.3 78050.2 110708 21497 3239.99 94756.9 13983.8 34901.9 54185
10894.7 44551.3 47736.2 28693.9 79624.6 47694.2 71115 45491.6 105674 43906.2 65732
95095 58193.4 97143.5 115224 28181 103640 4995.07 2206.36 105383 26778 12063
13467.8 104829 122772 34965.8 108070 93768 48950.6 19210.9 24191.8 59846.4 63763.3
71929 88541.3 19626.7 119624 35895.1 65119.3 101537 79802.4 7090.16 72870.7 14234.6
104235 64334.1 42416.6 84113.1 69330.2 44624 65734.6 96109.2 56688 79203.4 77177.2
55699.1 114170 61486.3 25705.9 39359.7 80698.2 49898.7 99207.1 20700.3 121829 63987.2
40328 117692 99883.3 105448 95467.5 55924.6 112539 44577.1 70160.2 93013 108912
112578 53364.9 54481.2 33440.6 119100 26829.2 90129.6 74542.7 104007 22067.5 64951.8
41732.6 47774.4 104312 122432 97674.2 79758.4 19370.9 95741.7 19984.4 59699.9 89672.4
119869 41387 61378.7 52032.2 30165.3 105957 122193 123179 91108 111010 52783
21828 20689.4 48122.4 48658.3 110820 122666 28904.5 9126.33 63856.7 70638.1 56901.8
44408 69308.7 30814.8 405.184 88680.6 2795.38 20390.6 24619.3 92468.7 16498.2 66007.3
30086.3 68531.4 96173.7 12282.1 66963.6 95591.8 103391 54212.4 24613.7 1457.92 74902.8
72737.1 50117.2 61961.6 71642 79022.7 71088.9 11737.6 25899.7 4229.54 56146.5 95209.4
35045.3 56552.7 60128.8 37841.7 76944.3 84749.1 6549.3 93443.5 26995.3 36636.6 38213.8
123170 48919.7 105178 95000.7 28549.6 35629.5 119615 30008.5 110533 68591.4 80126.7
48733.7 16472.3 35388.3 119824 28210.8 61289 292.036 84358.4 32737.2 35338.4 17150
92867 73181.1 94095.3 53854.9 79731.4 63777.7 80851.2 116369 101992 80260.1 41527.6
83409.6 51499.6 70078.2 119040 47353.9 100088 105812 115946 56453.3 30784.9 8657.42
91842.6 26847.3 36869.3 29370.4 27140.4 121229 62108.6 62479.7 14617.5 31214.4 11899.7
108714 85070.3 91632 48730.3 42160.3 84239.9 26961.6 122421 2006.29 110372 50159.9
72085.5 105651 97514.8 48412 87702.3 89699.9 104866 118488 98358.3 72947.8 21574.4
11466.4 102319 48715.8 8933.93 40666.6 111197 23552.4 71881.9 123097 8505.04 33191.1
90968 57236.4 75352.4 51446.8 84199 74012.7 53454 70810 411.403 1778.36 52700.1
97927.2 50191.4 16641.3 63865.9 31296.6 11368.3 38463.1 104245 32943.7 49930.5 82803.3
81660.5 58865.4 123471 69095.9 82418.8 71591.7 68431.9 90924.8 104784 35638.8 24400.1
56375.1 87086.6 108600 6626.6 16779.5 55648.9 7039 18558.8 108350 104967 68751.2
1230.18 45071.9 100049 12599.5 83536 80533 45544.3 9705.29 39575.2 3443.64 68571.7
39284.9 72540.5 27229.4 110878 17211.3 118155 91900.3 52851.1 18794.1 24514.2 16176.5
3633 31141.8 32957 59282.9 38181.8 51516.8 43871.8 19387.8 120269 45103 64460.7
96556.7 57703.5 24235.5 53328.5 103249 33941.8 92904.7 106693 102515 8428.49 55472.8
5982.73 119307 72685.1 376.794 87446.3 1775.04 19171.9 111961 17952.6 22805.9 19342.1
50910.5 82089.8 57524.9 102428 2200.49 76913.7 98936.1 47304.5 17613.2 71731.6 105009
41849.8 1298.99 84496.6 75792.6 94204.7 67428.9 54545.9 102634 122903 60529.7 98180.2
71826.6 60907.5 61865.3 73602.7 80080.4 50065.6 91556.2 102887 69408.7 18705.6 61216
3172.44 121135 63417.5 80087.1 96309.9 110723 97701.4 44280.3 91970.8 15790 45580.3
52706.2 91583.6 16023.9 120136 22368.4 118659 119278 82899 93078.1 67343.1 20045.3
31182.2 17184.6 100127 81248.8 108742 79252.9 26896.4 3686.29 16707.7 30069.8 1060.02
80126.2 110158 97370.9 67088 84098.2 17890.1 35297.6 99889.2 63471.4 88004.8 67711.6
79496.3 84379.8 90080.9 74394.2 79896.3 49218.8 43711.1 23478.3 69265.2 74894.4 40663.9
45630.7 32382.1 25644.6 1122.46 59279.5 29331.9 17831.2 89350.3 30392.9 97958.4 75747.1
4002.66 41285.2 36084.2 21893.7 76583.8 12212.2 85366.2 40827.5 79924.8 41101.3 1446.1
46244.5 115496 81343.4 95464.4 35446.5 104823 40968.4 110342 21725.4 86600.1 18962.7
47371.1 87723.6 78243.2 76704 105556 43832.3 107098 79752.9 119580 111102 121039
31903.5 9234.17 73861.7 44116.7 94601.3 114690 280.271 11941.5 116137 46525.8 3676.81
73719.5 18229 39124.3 54781.1 59198.4 25705 76507.5 22037.3 44668.7 117.405 109762
122913 76822.4 91556.5 42984 60159.1 47548.2 38803.4 47499.6 44826.2 70707.8 56734.7
118689 114825 27574.9 109618 115107 39517.4 101994 37871.4 43195.2 51952.6 56101.4
82320.5 106735 115301 108026 59481 13577 28933.9 59599.4 123340 28085.7 12660.6
91135.2 71070.7 72820.7 14922.3 109875 120321 59749.5 56821.7 53294.9 54677.3 47886.1
80870.8 40534.2 39231.7 120389 18767.2 77104.1 39823.2 70720.7 9444.36 122145 53694.2
984.019 106410 113176 14562 11582.7 49014.4 14140.7 39669.3 61676 105277 110741
10735.6 120200 96854.9 7295.73 56188.5 29915.5 60591.6 110867 77802.6 17701.3 27639.8
117035 14329.3 46408 70378.1 54153.4 117130 79823.5 52536.9 47062.8 80808.5 35185.7
36477.8 95371.5 46769.4 85493.2 109513 86439.7 23408 91029 73419.6 34144.6 87468
46513.4 41441.3 19895.3 76429.9 102034 7000.94 30471.3 119736 34641.8 23745.4 10304.3
81050.8 94124.6 64458.7 74419.3 50186.9 116997 121483 7234.27 28421.2 34199.7 102607
75191.6 119694 88358.9 37870.2 19340.8 55626.7 111291 53486.3 19333.5 34043 94928.6
39229.8 110474 73201.4 46231.7 17184.1 69176.4 80874.5 40930.6 79481.7 38164.1 11294
20179.3 112584 61481.9 13414.9 110306 68717.1 41837.1 20745 47562.8 117030 16677.7
12160.5 31138.7 36019.5 67788.1 18668.3 89506.9 87122.6 52712.3 60674.4 2591.25 39425.1
10114.6 48824 56610.3 79292.1 5937.3 97541.8 35012.7 44102.4 108837 55193 32925.7
46557.5 68608.9 19470.9 115276 110447 40216.9 39077.2 103715 56895.6 51238.7 11093
92916.1 119028 29762.3 58661.9 82389.3 82475.6 119337 84981.6 121902 5690.72 10044.4
54750.9 84983.8 15982.7 28531.6 119997 60086.1 13607.3 51429.3 93012.8 60165.8 120039
112485 51680.2 106725 28940.4 90758.5 86679.2 85837 18236 97773.2 54992 13502.8
3774.38 113655 95893.1 86251 109231 57113.6 84391.6 114923 67159 15381.4 76145.3
83142.7 43914 72381.6 19467.6 57522.3 49.8169 112481 117689 120090 101205 45608.2
103054 6384.18 12605.5 65971.9 92222.2 30842.5 39984 23453.1 44346.3 43759.4 13346.8
16478.2 6249.22 122579 73592.8 90641.9 113740 16990.6 106024 66124.4 100134 26177.2
14744.9 119603 83700.5 14795.7 108323 77628.4 11124.6 85767 123238 114179 92152.2
12081.9 56390.1 60613.2 42925.4 96375.1 84067.3 87272.7 16373.3 97415.1 103752 22623.5
96232.7 53583.6 113266 86211.8 70575.2 95529.5 28575 46948.4 121708 43320.9 42790.2
81647.1 58117.7 27352.2 35514.3 69243.2 113120 34990.7 59661.5 81511.3 47073.6 116053
18363.4 90000 88666.5 102432 53511.5 105041 76085.6 33502.3 3903.2 48557.2 87086.9
117171 11007.8 33900.9 88939 39583.8 80850.3 86885.6 82905.8 123641 44771.5 17262.3
27232.5 80286.8 86506.5 16591.6 115278 22406.8 98103.9 38590.9 14698.2 116468 4829.74
103366 95138.8 58342.3 84645.4 47463.3 91845.6 88549.6 96021.5 55171.3 81959.1 107030
89073.3 47136.9 22852.9 46162.4 10261.3 105760 46042.7 55033.8 123023 73276.3 11559.5
85768.3 89868.9 3076.79 108176 64211.7 41668.7 122875 56918.8 46499.4 102480 28296.5
104843 63364.3 75760.8 72927.1 28152.7 48021.1 4337.28 110113 31290.2 93411.5 33488.6
54144.1 15812.8 43750.9 36142.6 61856.5 98785.7 35404.5 11371.6 110346 121174 101242
113424 105589 41692 31331.5 104703 98611.8 77832 83421.9 3147.15 58913.5 23025
78908.9 8079.51 51178.7 3168.86 12417.8 37530.4 34460 105830 71020 88605.1 121644
114772 986.636 59739.5 89796.5 36392.1 71112.2 76381.5 33804.7 48592.6 66044.4 15632.4
90285.6 97376.9 120336 65136.3 51447.7 79997.1 68284.4 110362 103023 23432.2 118443
30440.7 26602.1 7099.44 67972.1 61063.1 112931 15230.9 25907.1 110814 6241.65 26894.7
46792.2 96039.1 63287.8 117905 48659.5 97093.6 42736.7 114705 112727 9261.21 88320.6
109302 74398.5 16007.2 65538.1 18921.8 2608.34 44800.1 42355 121052 75241.8 68958.1
4390.42 19452.7 6260.02 117322 34684.6 32168.1 104375 40927.3 59063.9 27405.8 13205.2
122353 21550 61865.7 95685.1 64287.8 52809.4 84650.9 73550 17368.9 70191.9 24187.3
33377.1 11968.9 43110.1 35986.4 56769.9 85466.1 33277.4 8250.57 30663 37668.8 27704.3
36924 31229.9 62389.9 69093.2 11843.6 103318 4395.87 39250.4 116524 2987.43 60801.5
54628.9 98673.5 1328.1 107439 59563.3 74879.1 1047.1 5994.02 99067.4 34425.2 17963.9
18416.4 70412.6 74734.8 103883 103691 82986.4 10785.4 17598.8 110692 47710.4 48829.7
49320.4 116805 60674.3 28877.4 121201 99925.7 21640.6 427.688 36966 76270.5 99102.2
38295.1 59948.7 34904.4 113175 60996.8 40899.4 88481.5 95423 58864.3 106899 42074.5
9837.98 87021.2 22004.4 92825.4 97807.6 39604.2 79755.9 21756.8 88434.9 5315.17 14800.2
25348 34193.5 12240.4 1512.53 55835.1 12669.1 38479.5 8344.47 111772 76775.7 68294.2
22915.6 66189.7 5529.82 63815.9 30910.1 100954 122681 14047.8 19267.2 8758.06 101070
41272.6 101584 75116.4 80877.8 57579.2 96874.2 45551.5 62895.4 111675 70900.5 97089.9
154.671 72414 29163.9 12824.8 110895 37509.4 835.997 63909.1 105805 23752.6 6337.7
111335 87569.5 37248.8 88528 86489.6 51297.6 107796 95248.7 28606.4 25307.7 73071.9
103724 106186 6890.02 76836.9 27976.9 69786.4 64751.1 98878.4 43115.2 64906.8 47531.3
72280.1 77732.6 34664.7 109790 78569.6 98574.8 91833.9 102323 104914 79408.1 66131.5
18401.2 44175 28860 69699.7 28210 347.46 98307.1 53518.7 73420.4 78269.8 35944
80311.4 31345.5 63921.9 26336.7 96097.7 39039.2 69452.9 37243.3 86571.4 17971.8 114977
121237 4001.16 69785.3 96050.8 95836 48347.3 77203.2 51482.9 114480 95605.4 95658.9
19578.7 41543.9 107.769 19927.1 16089.9 53627.5 93348.5 94360.7 89572.5 49898.8 1945.1
29733.3 76236.5 98043.8 68773.4 21928.2 11525.9 31583.7 39901.1 2741.68 29059.7 43903.2
72528 1349.42 15978.1 120876 78553.6 67462 111595 50397.9 39359.8 7412.55 91942.8
39468.5 27340.7 108034 93097 120690 78633.3 58908.4 46827.8 80579.4 88642.7 123065
54862 33655 21232.4 66388.9 65239.7 61134.5 69131.6 94300.4 105039 17898.5 95650.8
121018 15013.7 50443.3 64718.7 2847.56 100842 104079 10261.1 69023.9 19786.8 37602.8
53296.5 112885 34531.8 8168.63 48032.1 81360.7 88749 12913.6 80664.8 19849.9 46569.6
101898 86239.8 111810 39271.6 31610.3 82349.6 20549.1 49509.7 54239.2 17805.8 64524.4
104684 82525.4 67373 81764.7 62843.7 77635.1 27027.4 82631.6 115239 80324.9 71755.3
26009.5 88494.5 119788 107371 53482.4 8940.87 64274.9 73333.3 55511.5 42412 35811.9
43560.6 81684.6 67423.2 2149.02 102235 116934 56389.3 120041 57697.2 37311.7 78805.7
1309.07 119077 17888.3 78945.2 22343.6 100521 70422.9 102670 48515 96433.4 67402.9
44542.2 80043.5 120886 53484.1 20557.2 70458.4 108997 62970.2 106271 28796 20893.6
49933.4 30946 123129 43106.2 87336.3 119410 100804 886.849 74454.2 102115 119965
92343.5 57298.5 18547.7 69103.2 3960.28 121218 117619 100395 64859.9 38400.2 56677
61985.1 91885.3 77235.2 8682.32 77120.7 16444.3 114955 105918 37338.9 41126.9 13102.6
36707.1 84234.1 100440 32355.6 61277.5 101328 106811 39630.8 97531.8 75393.3 96930.4
116080 20735.3 100892 113538 14593.4 77525.2 54636.3 52994.6 10441.1 116622 21118.8
87677.3 1543.58 98240.5 104123 116499 80397 17700.3 33865 93500.6 54408.4 118100
70179.3 86765 55616.4 47745.9 69814.8 95248.3 21516.5 21446.9 68417.5 13835.8 42183.2
45548 3612.19 56777.6 123074 58249.5 109773 9754.11 51110.8 7130.81 97432.4 52655.4
105372 77793.7 45393.5 62008.2 95495 79259.4 31747.6 26142.3 73598.4 101928 112908
5453.7 25912.6 58962 100703 47430.1 80409.8 45359.3 61266.9 122594 90908.3 64880.1
55610.4 90221.4 123131 41622.5 99976.5 50480.3 48754.3 73647.7 103137 30365.4 27680.3
24769 92374.6 123176 104029 361.086 25557.5 53866.7 102290 14704.7 59321.4 4441.49
73667.6 36263.2 51872.6 30316.3 81623.5 113140 29149.2 48770.7 54259.4 84760.6 15230.9
53628.9 2621.91 115208 104110 51377.2 65095 83485.7 81743.6 92776.2 108256 50357.1
92191.4 88524 50719.2 117750 18629.5 29248 8693.4 77951.9 33690.5 82362 114216
85564.1 112679 72078.5 74943.5 18067.3 120850 5441.77 102829 12320 59071.7 105452
3767.24 39420.8 33067.8 68863.2 122907 114812 37878.3 107402 41408.4 6308.57 72164.9
92128.6 297.313 90795.4 121378 8991.71 44986.1 31307 91354.7 35441.1 116872 80272.9
107521 68054.4 98341.2 104610 73497.2 77408.9 116931 8807.75 59099.6 120699 48229.5
92168.4 65800.9 47375.9 83219.8 103680 31016.8 867.029 109990 103183 92996.6 110288
70216.8 90613.1 119281 115204 121921 86874.4 26883.9 115032 43386.1 10643.3 59325.3
17966.1 115254 9061.36 95376.1 108423 17870.1 30714.5 105361 66100.6 122884 47400.7
113478 82342.5 27319.8 20733.1 83210.6 13548.4 154.595 52446 75.2763 70372.4 19298
119357 61815.2 17457.9 82470.3 88700.1 8728.79 2095.19 99344.3 68055.1 20062.3 90837.1
77117.5 115439 75499.3 94988.6 22392.7 57099.1 37328.1 21515.5 104501 27044.4 103859
8059.48 47778.5 63308.5 21608.8 47934.1 115756 21685.1 118308 11292.3 17281 56361.6
28751.2 99752.3 21300.6 37481 101848 120646 105537 121912 87721.8 58893.4 113590
39460 30120.9 12221.5 96560.1 67449.9 33738 77299.8 94495.4 13835.9 85360.3 18512.7
77145.4 106970 66447.9 69139.7 4894.11 60994.3 80433.1 22176.1 117357 109185 121929
14896.3 22905.2 100017 11781.1 4681.18 98167.4 99503.9 63575.6 87996.2 15202.7 93697.5
100219 111764 37386.3 10195.6 65302.5 8120.49 24032.6 26901.6 26634.2 101179 10110.6
93083.1 46557.5 15005.7 30316.2 3229.48 37182.8 23912 112416 35351.1 38809.3 11559.9
11606.7 50591.4 16242 109775 26334.2 79818.7 74010.1 41537.9 49755 50467.7 29540.6
87142.3 60664.3 94844 95263.8 84697.9 121747 121899 62115.7 8096.06 91221 108674
23102.7 121538 111905 60286.6 21689 100559 95638.7 60499.3 112120 107246 111092
4601.1 93260.2 13664.7 84420.8 43509.2 55203.6 10414.6 93977.9 84745.2 97557.9 30881
55828 69060.5 115580 53813.5 67198.4 53934.4 61910.6 34658.2 38847.5 85014.3 32435.3
26991.1 21539.8 54125.3 3789.26 117179 114626 115910 100665 101956 120513 70163.7
115622 81172.2 113674 47064.4 91587.8 83890.5 8048.42 65384.6 114773 63877.5 10684
106591 117692 77883.4 36764.6 55841.4 112543 75613.1 17094.6 21216.7 102605 38635.4
75343 106395 32053.6 66207.5 98544.7 8957.09 44402.6 95296.2 79121.8 36263.4 52707.2
69034.4 83328.8 20533.9 29163.8 91378.2 85919.4 20175.2 31494.5 96604.4 3005.39 25425.4
50726.6 39771 81267.8 39508.1 115385 98363.4 60725.8 94229.1 13237.7 12307.7 76863.3
45292.3 78516.2 51646.9 54250.4 122920 23182 9611 35422.1 75890.2 78646.4 118752
96425 107811 86368.9 58583.3 4225.33 117864 31426.5 7231.71 19528.7 82154.1 47003.7
100797 121663 38627.6 75399.7 58627.8 9095.55 88638.4 70936.5 85959.9 10169.5 25691.6
13845.7 64420.9 24850.3 37028.6 74032.9 60273.3 112920 28918.2 55264 85583.6 12968.3
17871.8 20405.8 17194.7 11975.1 51833.3 24427.4 31504.7 10226.2 71432.1 8541.02 8128.26
110061 83941.8 66757.1 119157 48819 13932.5 81356 58989.5 39625.1 95202.7 123411
64476.4 8470.14 73683.3 988.564 121391 102603 56253.6 83213.4 115572 74126.4 103620
9005.37 86102.4 31692.3 33433.8 117608 41919.6 104867 2388.04 50048.8 91166.4 86330.8
116807 86562.5 11388.7 6978.26 44157.3 70379.2 46604.3 15598.8 70029.5 111082 24070
19951.7 112071 21699.7 122555 44563.7 104914 114366 118691 84773.2 123372 81032.4
116467 33044.9 74879.4 34625 14150.5 77268.5 84674.8 105318 39838.1 77720.6 68119.2
51227.8 84699.8 112278 121608 7543.02 4115.23 67876.4 118626 28186.2 87829.1 106936
49886.9 86623.1 27738.4 31039.9 77227.8 22668.4 115814 76838.9 103702 108520 109885
54820.1 19383.4 274.196 8327.38 104059 105593 48166.5 58018.6 49951.2 99395.3 18957.3
38467.6 97242.1 26501.3 42583.8 41357.3 21365.9 70771 5425.22 4540.6 120659 92049.3
32280 27937.7 45516 54949.4 19990.8 122356 34890.1 4749.17 108480 89711.2 24133.5
108755 98039.5 4431.56 90586.7 22444.9 62451.2 16776.8 121841 81409.4 55245.4 95322.1
107912 97830.3 12918.2 5516.49 44840.2 18344.5 10058.1 41738 110395 42339.1 69676.7
32149.6 97289.6 89668.5 30744.4 8418.48 94418.6 15462.8 98130.6 118553 456.461 72409
122986 91044.2 94854.9 61675.7 107822 92934.9 19324 39306.3 64495.8 3474.65 13375.4
77415.1 8992.14 58216.6 95760.5 19051.2 99955.5 82394.2 61391.4 45871.1 114545 34919.8
11778.4 21528 43339.3 106198 36991.8 17708.7 100990 37449.3 90118.8 100215 4732.37
61212.5 38129.3 112555 30386.3 57454.3 28100.5 94883.1 60930 41477 48537.1 69923.1
99694.5 20536.4 88975.4 75888.9 102932 26605.6 121761 93715.2 61526.4 9778.33 115244
104867 115977 28475 122576 93206.3 65925.3 88934 69659.9 70658.6 26385.4 107790
59452.9 56772.7 41483.4 87554.4 27894.6 102414 5270.24 76432.7 48576.3 104966 96970.1
13790.5 57093.6 76140.6 40397.1 55093.5 46094.7 101924 64872.8 37577.8 83029.9 57089
66053.7 81845.1 26534.2 8217.87 47018 96195.1 78877.5 73404.4 80224.1 14569.3 6415.86
121708 102125 34311.5 100362 107396 110745 25176.8 88600.5 83954.1 38968.3 21933
36333.6 79366.5 77027.4 82429.2 57529.8 18139 120008 16798.6 75229.1 62300.6 98644.7
101764 70519.5 21901.6 74198.2 25635.9 95306.9 30661.2 40206.1 101724 28608.5 18569.6
12274.1 5209.05 2204.42 123020 30386.9 90806 83213.2 69356.2 112740 119548 24961.5
66006.2 78215.9 82492.3 84146.2 74462.7 99291.9 35614.2 13002.2 74175.5 13617.3 83522.7
96078 87816.5 109160 67623.8 118479 25604.5 45586.4 23326.2 44175.1 57861.5 28536.2
46380.6 57120.6 58924.1 13425.4 16572.7 4519.15 2404.16 12359.3 29481.7 68411.3 90576.2
111975 28796.4 41277.7 87505.7 64411.6 54280.9 37920 78029.9 14042.5 10236.9 42085.3
123203 77861.7 36802.9 25046.4 123449 60130.1 69222.5 57549.4 88667.3 115604 114671
23830.2 5268.3 7482.5 28350.4 7673.46 19842.8 57833 76085.8 110420 46046.9 104883
27936.5 9791.48 45533.7 82218.5 47712.5 123565 96262 57950.4 41888.7 95703.8 12051
78692.6 120751 11738.9 15061.5 66212.5 69289.3 103730 58055.5 60199.1 3798.88 63324.8
67682.6 32150.2 70999.2 87526.4 89984.3 23323.9 74185.2 12270 4445.95 102123 22062.5
49980.6 60580.1 69776 49784.1 33080.9 3965.33 91673.8 5023.57 16017.3 46605.2 2013.6
27757.2 61667.8 68227.1 97047.4 41636.5 2521.43 33485.4 45436.3 65847.2 101169 77587.6
13085.2 64934.3 43810.7 36410.1 15358.3 56081.7 40857.1 117482 78145.3 90838.7 54301
24160.2 16861.6 87382.9 28126.5 108536 92407.5 44144.8 31380.5 94422.1 71902.9 93049.2
38888.1 45189.2 10924.6 41410.5 78675.6 56361.9 107259 56083.5 10188.3 120345 121019
54000.1 32993.9 12615.9 110083 73852 6336.88 64466.9 40929.5 60638.9 88628.1 57792.1
24260.7 116756 42567.3 116669 37139.2 73948.8 87330.2 109043 43236.9 2457.17 30471.2
54162.5 43868.7 109148 110525 27366.3 41470.1 120715 23950.1 38727.7 50953.6 56945
51344.7 37275.3 7035.88 57682.5 101743 47966.4 118322 66610.1 105760 18822 59604.5
24565.7 11730.1 96744.7 98515.6 99061.3 82026.6 17991.3 101519 112499 72154.8 21627.1
97885.4 58919 48994.3 15594.4 55872.6 72945.4 54323.1 106827 6129.32 105669 20341.4
13166.2 39590.2 122086 61133.6 34151.5 64934.5 43132 52974.5 777.882 67698.7 64705.6
97523.6 42453.2 40005.8 55789 60445.5 17764.1 44526.6 8839.1 39392.2 18650.9 67759.1
88387.5 34246.3 123633 37571.8 88570.4 106699 43702.1 70478 3278.97 56869.3 110069
1603.37 118004 20459.5 66538.9 37374.8 73435 67317.8 105075 14379.4 41080.2 23766.5
54386.2 96870.2 84213 72151.3 17635.7 93053.1 111545 36287.6 37051 76170.9 70534.9
36922.6 113744 35344.1 19860.2 33684.7 105823 23140.2 90555 92131.2 24744.5 84797.8
112592 91284.4 122174 62265.5 34841.1 103487 76645.9 75922.2 3492.27 7270.92 49031.3
87706.3 79423.2 66668 56998.2 67206.6 102957 94050.2 19616.3 49730.3 7211.69 9598.89
